STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
OSM,M,2,RAIN,2019-08-01 00:00,2019-08-01 00:00,0.00,,INCHES
OSM,M,2,RAIN,2019-09-01 00:00,2019-09-01 00:00,0.00,,INCHES
OSM,M,2,RAIN,2019-10-01 00:00,2019-10-01 00:00,0.00,,INCHES
OSM,M,2,RAIN,2019-11-01 00:00,2019-11-01 00:00,3.09,,INCHES
OSM,M,2,RAIN,2019-12-01 00:00,2019-12-31 00:00,3.80,r,INCHES
OSM,M,2,RAIN,2020-01-01 00:00,2020-01-01 00:00,0.13,,INCHES
OSM,M,2,RAIN,2020-02-01 00:00,2020-02-01 00:00,0.09,,INCHES
OSM,M,2,RAIN,2020-03-01 00:00,2020-03-01 00:00,0.00,,INCHES
OSM,M,2,RAIN,2020-04-01 00:00,2020-04-01 00:00,0.00,,INCHES
OSM,M,2,RAIN,2020-05-01 00:00,2020-05-30 00:00,0.00,,INCHES
OSM,M,2,RAIN,2020-06-01 00:00,2020-06-01 00:00,0.00,,INCHES
OSM,M,2,RAIN,2020-07-01 00:00,2020-07-31 00:00,0.00,r,INCHES
OSM,M,2,RAIN,2020-08-01 00:00,2020-08-01 00:00,0.00,r,INCHES
OSM,M,2,RAIN,2020-09-01 00:00,2020-09-01 00:00,0.00,r,INCHES
OSM,M,2,RAIN,2020-10-01 00:00,2020-10-01 00:00,0.06,r,INCHES
OSM,M,2,RAIN,2020-11-01 00:00,2020-11-01 00:00,0.49,r,INCHES
OSM,M,2,RAIN,2020-12-01 00:00,2020-12-01 00:00,0.97,r,INCHES
OSM,M,2,RAIN,2021-01-01 00:00,2021-01-01 00:00,2.70,r,INCHES
OSM,M,2,RAIN,2021-02-01 00:00,2021-02-01 00:00,0.02,r,INCHES
OSM,M,2,RAIN,2021-03-01 00:00,2021-03-01 00:00,2.19,r,INCHES
OSM,M,2,RAIN,2021-04-01 00:00,2021-04-01 00:00,0.08,r,INCHES
OSM,M,2,RAIN,2021-05-01 00:00,2021-05-01 00:00,0.30,r,INCHES
OSM,M,2,RAIN,2021-06-01 00:00,2021-06-01 00:00,0.06,r,INCHES
OSM,M,2,RAIN,2021-07-01 00:00,2021-07-01 00:00,0.47,r,INCHES
OSM,M,2,RAIN,2021-08-01 00:00,2021-08-01 00:00,0.05,,INCHES
OSM,M,2,RAIN,2021-09-01 00:00,2021-09-01 00:00,0.06,r,INCHES
OSM,M,2,RAIN,2021-10-01 00:00,2021-10-01 00:00,1.86,r,INCHES
OSM,M,2,RAIN,2021-11-01 00:00,2021-11-01 00:00,0.00,r,INCHES
OSM,M,2,RAIN,2021-12-01 00:00,2021-12-01 00:00,4.06,r,INCHES
