STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SCR,M,2,RAIN,1995-10-01 00:00,1995-11-06 00:00,0.0,,INCHES
SCR,M,2,RAIN,1995-11-01 00:00,1995-12-01 00:00,0.0,,INCHES
SCR,M,2,RAIN,1995-12-01 00:00,1996-01-04 00:00,5.14,,INCHES
SCR,M,2,RAIN,1996-01-01 00:00,1996-02-02 00:00,3.3,,INCHES
SCR,M,2,RAIN,1996-02-01 00:00,1996-03-01 00:00,6.09,,INCHES
SCR,M,2,RAIN,1996-03-01 00:00,1996-04-01 00:00,2.3,,INCHES
SCR,M,2,RAIN,1996-04-01 00:00,1996-05-01 00:00,1.93,,INCHES
SCR,M,2,RAIN,1996-05-01 00:00,1996-06-03 00:00,2.22,,INCHES
SCR,M,2,RAIN,1996-06-01 00:00,1996-10-03 00:00,0.0,,INCHES
SCR,M,2,RAIN,1996-07-01 00:00,1996-10-03 00:00,0.0,,INCHES
SCR,M,2,RAIN,1996-08-01 00:00,1996-10-03 00:00,0.0,,INCHES
SCR,M,2,RAIN,1996-09-01 00:00,1996-10-03 00:00,0.0,,INCHES
SCR,M,2,RAIN,1996-10-01 00:00,1996-11-04 00:00,0.76,,INCHES
SCR,M,2,RAIN,1996-11-01 00:00,1996-12-03 00:00,1.49,,INCHES
SCR,M,2,RAIN,1996-12-01 00:00,1997-01-02 00:00,5.82,,INCHES
SCR,M,2,RAIN,1997-01-01 00:00,1997-02-03 00:00,7.68,,INCHES
SCR,M,2,RAIN,1997-02-01 00:00,1997-03-05 00:00,0.26,,INCHES
SCR,M,2,RAIN,1997-03-01 00:00,1997-04-02 00:00,0.61,,INCHES
SCR,M,2,RAIN,1997-04-01 00:00,1997-04-01 00:00,0.28,,INCHES
SCR,M,2,RAIN,1997-05-01 00:00,1997-05-01 00:00,0.35,,INCHES
SCR,M,2,RAIN,1997-06-01 00:00,1997-06-01 00:00,0.0,,INCHES
SCR,M,2,RAIN,1997-07-01 00:00,1997-08-01 00:00,0.0,,INCHES
SCR,M,2,RAIN,1997-08-01 00:00,1997-09-02 00:00,0.21,,INCHES
SCR,M,2,RAIN,1997-09-01 00:00,1997-10-01 00:00,0.18,,INCHES
SCR,M,2,RAIN,1997-10-01 00:00,1998-02-17 00:00,1.01,,INCHES
SCR,M,2,RAIN,1997-11-01 00:00,1997-12-03 00:00,4.67,,INCHES
SCR,M,2,RAIN,1997-12-01 00:00,1998-01-02 00:00,2.64,,INCHES
SCR,M,2,RAIN,1998-01-01 00:00,1998-02-02 00:00,6.79,,INCHES
SCR,M,2,RAIN,1998-02-01 00:00,1998-03-02 00:00,9.43,,INCHES
SCR,M,2,RAIN,1998-03-01 00:00,1998-04-01 00:00,2.55,,INCHES
SCR,M,2,RAIN,1998-04-01 00:00,1998-05-01 00:00,1.44,,INCHES
SCR,M,2,RAIN,1998-05-01 00:00,1998-06-01 00:00,3.04, ,INCHES
SCR,M,2,RAIN,1998-06-01 00:00,1998-07-01 00:00,0.29, ,INCHES
SCR,M,2,RAIN,1998-07-01 00:00,1998-08-11 00:00,0.0, ,INCHES
SCR,M,2,RAIN,1998-08-01 00:00,1998-09-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,1998-09-01 00:00,1998-10-01 00:00,0.3, ,INCHES
SCR,M,2,RAIN,1998-10-01 00:00,1998-11-02 00:00,0.81, ,INCHES
SCR,M,2,RAIN,1998-11-01 00:00,1998-12-01 00:00,3.6, ,INCHES
SCR,M,2,RAIN,1998-12-01 00:00,1999-01-04 00:00,0.65, ,INCHES
SCR,M,2,RAIN,1999-01-01 00:00,1999-02-01 00:00,2.86, ,INCHES
SCR,M,2,RAIN,1999-02-01 00:00,1999-03-02 00:00,4.54, ,INCHES
SCR,M,2,RAIN,1999-03-01 00:00,1999-03-01 00:00,1.46, ,INCHES
SCR,M,2,RAIN,1999-04-01 00:00,1999-04-01 00:00,0.94, ,INCHES
SCR,M,2,RAIN,1999-05-01 00:00,1999-05-01 00:00,0.08, ,INCHES
SCR,M,2,RAIN,1999-06-01 00:00,1999-06-01 00:00,0.03, ,INCHES
SCR,M,2,RAIN,1999-07-01 00:00,1999-07-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,1999-08-01 00:00,1999-08-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,1999-09-01 00:00,1999-09-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,1999-10-01 00:00,1999-10-01 00:00,0.13, ,INCHES
SCR,M,2,RAIN,1999-11-01 00:00,1999-11-01 00:00,1.88, ,INCHES
SCR,M,2,RAIN,1999-12-01 00:00,1999-12-01 00:00,0.03, ,INCHES
SCR,M,2,RAIN,2000-01-01 00:00,2000-01-01 00:00,7.2, ,INCHES
SCR,M,2,RAIN,2000-02-01 00:00,2000-02-01 00:00,8.93, ,INCHES
SCR,M,2,RAIN,2000-03-01 00:00,2000-03-01 00:00,2.26, ,INCHES
SCR,M,2,RAIN,2000-04-01 00:00,2000-04-01 00:00,2.05, ,INCHES
SCR,M,2,RAIN,2000-05-01 00:00,2000-05-01 00:00,1.36, ,INCHES
SCR,M,2,RAIN,2000-06-01 00:00,2000-06-01 00:00,0.03, ,INCHES
SCR,M,2,RAIN,2000-07-01 00:00,2000-07-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2000-08-01 00:00,2000-08-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2000-09-01 00:00,2000-09-01 00:00,0.17, ,INCHES
SCR,M,2,RAIN,2000-10-01 00:00,2000-10-01 00:00,2.57, ,INCHES
SCR,M,2,RAIN,2000-11-01 00:00,2000-11-01 00:00,0.76, ,INCHES
SCR,M,2,RAIN,2000-12-01 00:00,2000-12-01 00:00,0.55, ,INCHES
SCR,M,2,RAIN,2001-01-01 00:00,2001-01-01 00:00,4.48, ,INCHES
SCR,M,2,RAIN,2001-02-01 00:00,2001-02-01 00:00,4.79, ,INCHES
SCR,M,2,RAIN,2001-03-01 00:00,2001-03-01 00:00,2.15, ,INCHES
SCR,M,2,RAIN,2001-04-01 00:00,2001-04-01 00:00,1.7, ,INCHES
SCR,M,2,RAIN,2001-05-01 00:00,2001-05-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2001-06-01 00:00,2001-06-01 00:00,0.14, ,INCHES
SCR,M,2,RAIN,2001-07-01 00:00,2001-07-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2001-08-01 00:00,2001-08-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2001-09-01 00:00,2001-09-01 00:00,0.33, ,INCHES
SCR,M,2,RAIN,2001-10-01 00:00,2001-10-01 00:00,0.36,,INCHES
SCR,M,2,RAIN,2001-11-01 00:00,2001-11-01 00:00,2.43, ,INCHES
SCR,M,2,RAIN,2001-12-01 00:00,2001-12-01 00:00,6.27, ,INCHES
SCR,M,2,RAIN,2002-01-01 00:00,2002-01-01 00:00,2.19, ,INCHES
SCR,M,2,RAIN,2002-02-01 00:00,2002-02-01 00:00,1.04, ,INCHES
SCR,M,2,RAIN,2002-03-01 00:00,2002-03-01 00:00,2.85, ,INCHES
