STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
BFK,M,2,RAIN,1995-10-01 00:00,1995-11-06 00:00,0.0,,INCHES
BFK,M,2,RAIN,1995-11-01 00:00,1995-12-01 00:00,0.0,,INCHES
BFK,M,2,RAIN,1995-12-01 00:00,1996-01-02 00:00,2.03,,INCHES
BFK,M,2,RAIN,1996-01-01 00:00,1996-02-02 00:00,1.08,,INCHES
BFK,M,2,RAIN,1996-02-01 00:00,1996-03-01 00:00,2.49,,INCHES
BFK,M,2,RAIN,1996-03-01 00:00,1996-04-01 00:00,0.78,,INCHES
BFK,M,2,RAIN,1996-04-01 00:00,1996-05-01 00:00,0.12,,INCHES
BFK,M,2,RAIN,1996-05-01 00:00,1996-06-03 00:00,0.02,,INCHES
BFK,M,2,RAIN,1996-06-01 00:00,1996-10-02 00:00,0.0,,INCHES
BFK,M,2,RAIN,1996-07-01 00:00,1996-10-02 00:00,0.0,,INCHES
BFK,M,2,RAIN,1996-08-01 00:00,1996-10-02 00:00,0.0,,INCHES
BFK,M,2,RAIN,1996-09-01 00:00,1996-10-02 00:00,0.0,,INCHES
BFK,M,2,RAIN,1996-10-01 00:00,1996-11-01 00:00,0.94,,INCHES
BFK,M,2,RAIN,1996-11-01 00:00,1996-12-02 00:00,0.85,,INCHES
BFK,M,2,RAIN,1996-12-01 00:00,1997-01-02 00:00,1.71,,INCHES
BFK,M,2,RAIN,1997-01-01 00:00,1997-02-03 00:00,1.87,,INCHES
BFK,M,2,RAIN,1997-02-01 00:00,1997-03-04 00:00,0.8,,INCHES
BFK,M,2,RAIN,1997-03-01 00:00,1997-04-03 00:00,0.21,,INCHES
BFK,M,2,RAIN,1997-04-01 00:00,1997-04-01 00:00,0.0,,INCHES
BFK,M,2,RAIN,1997-05-01 00:00,1997-05-01 00:00,0.0,,INCHES
BFK,M,2,RAIN,1997-06-01 00:00,1997-06-01 00:00,0.0,,INCHES
BFK,M,2,RAIN,1997-07-01 00:00,1997-08-01 00:00,0.0,,INCHES
BFK,M,2,RAIN,1997-08-01 00:00,1997-09-02 00:00,0.0,,INCHES
BFK,M,2,RAIN,1997-09-01 00:00,1997-10-01 00:00,0.05,,INCHES
BFK,M,2,RAIN,1997-10-01 00:00,1997-11-03 00:00,0.25,,INCHES
BFK,M,2,RAIN,1997-11-01 00:00,1997-12-03 00:00,1.7,,INCHES
BFK,M,2,RAIN,1997-12-01 00:00,1998-01-02 00:00,0.97,,INCHES
BFK,M,2,RAIN,1998-01-01 00:00,1998-02-02 00:00,1.32,,INCHES
BFK,M,2,RAIN,1998-02-01 00:00,1998-03-02 00:00,5.36,,INCHES
BFK,M,2,RAIN,1998-03-01 00:00,1998-04-01 00:00,2.51,,INCHES
BFK,M,2,RAIN,1998-04-01 00:00,1998-05-01 00:00,0.87,,INCHES
BFK,M,2,RAIN,1998-05-01 00:00,1998-06-01 00:00,1.33, ,INCHES
BFK,M,2,RAIN,1998-06-01 00:00,1998-07-01 00:00,0.3, ,INCHES
BFK,M,2,RAIN,1998-07-01 00:00,1998-09-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,1998-08-01 00:00,1998-09-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,1998-09-01 00:00,1998-10-01 00:00,0.31, ,INCHES
BFK,M,2,RAIN,1998-10-01 00:00,1998-11-02 00:00,0.24, ,INCHES
BFK,M,2,RAIN,1998-11-01 00:00,1998-12-01 00:00,0.46, ,INCHES
BFK,M,2,RAIN,1998-12-01 00:00,1999-01-04 00:00,0.53, ,INCHES
BFK,M,2,RAIN,1999-01-01 00:00,1999-02-01 00:00,3.9, ,INCHES
BFK,M,2,RAIN,1999-02-01 00:00,1999-03-01 00:00,0.46, ,INCHES
BFK,M,2,RAIN,1999-03-01 00:00,1999-03-01 00:00,0.21, ,INCHES
BFK,M,2,RAIN,1999-04-01 00:00,1999-04-01 00:00,0.83, ,INCHES
BFK,M,2,RAIN,1999-05-01 00:00,1999-05-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,1999-06-01 00:00,1999-06-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,1999-07-01 00:00,1999-07-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,1999-08-01 00:00,1999-08-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,1999-09-01 00:00,1999-09-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,1999-10-01 00:00,1999-10-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,1999-11-01 00:00,1999-11-01 00:00,0.36, ,INCHES
BFK,M,2,RAIN,1999-12-01 00:00,1999-12-01 00:00,0.13, ,INCHES
BFK,M,2,RAIN,2000-01-01 00:00,2000-01-01 00:00,1.52, ,INCHES
BFK,M,2,RAIN,2000-02-01 00:00,2000-02-01 00:00,1.62, ,INCHES
BFK,M,2,RAIN,2000-03-01 00:00,2000-03-01 00:00,1.29, ,INCHES
BFK,M,2,RAIN,2000-04-01 00:00,2000-04-01 00:00,0.57, ,INCHES
BFK,M,2,RAIN,2000-05-01 00:00,2000-05-01 00:00,0.08, ,INCHES
BFK,M,2,RAIN,2000-06-01 00:00,2000-06-01 00:00,0.06, ,INCHES
BFK,M,2,RAIN,2000-07-01 00:00,2000-07-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2000-08-01 00:00,2000-08-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2000-09-01 00:00,2000-09-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2000-10-01 00:00,2000-10-01 00:00,0.39, ,INCHES
BFK,M,2,RAIN,2000-11-01 00:00,2000-11-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2000-12-01 00:00,2000-12-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2001-01-01 00:00,2001-01-01 00:00,1.81, ,INCHES
BFK,M,2,RAIN,2001-02-01 00:00,2001-02-01 00:00,1.99, ,INCHES
BFK,M,2,RAIN,2001-03-01 00:00,2001-03-01 00:00,0.73, ,INCHES
BFK,M,2,RAIN,2001-04-01 00:00,2001-04-01 00:00,0.81, ,INCHES
BFK,M,2,RAIN,2001-05-01 00:00,2001-05-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2001-06-01 00:00,2001-06-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2001-07-01 00:00,2001-07-01 00:00,0.05, ,INCHES
BFK,M,2,RAIN,2001-08-01 00:00,2001-08-01 00:00,0.0, ,INCHES
